Country,County name,Municipality name,Locality code,Locality reference,"Population Dec 31, 2020","Land area in hectares,2020",Long,Lat
Sweden,Vastra Gotaland,Molndal,1481TB101,Hallesaker,727,231,12.19158777,57.60374877
Sweden,Vastra Gotaland,Molndal,1481TB122,Bjornasen,336,40,12.04848423,57.57348478
Sweden,Vastra Gotaland,Molndal,1481TB123,Vastra Balltorp*,440,18,12.00438056,57.62596152
Sweden,Vastra Gotaland,Kungalv,1482TB101,Diserod,1381,123,12.02562061,57.92814832
Sweden,Vastra Gotaland,Kungalv,1482TB102,Kyrkeby och Nereby,365,128,11.85223486,57.80752294
Sweden,Vastra Gotaland,Kungalv,1482TB104,Kode,1665,163,11.85331965,57.9418312
Sweden,Vastra Gotaland,Kungalv,1482TB105,Kovikshamn och akerhog,636,236,11.70803852,57.8376081
Sweden,Vastra Gotaland,Kungalv,1482TB107,Kareby och Ringby,236,56,11.92205407,57.91302226
Sweden,Vastra Gotaland,Kungalv,1482TB108,Karna,1157,118,11.79763774,57.84566156
Sweden,Vastra Gotaland,Kungalv,1482TB109,Lundby och Rogstorp,273,65,11.92033627,57.92525204
Sweden,Vastra Gotaland,Kungalv,1482TB110,Marstrand,379,33,11.58102041,57.88604359
Sweden,Vastra Gotaland,Kungalv,1482TB111,Arvidsvik,995,106,11.59844777,57.89096412
Sweden,Vastra Gotaland,Kungalv,1482TB112,Risby,244,77,11.85121003,57.89456997
Sweden,Vastra Gotaland,Kungalv,1482TB113,Signehog och Norrmannebo,255,97,12.11645885,57.99663538
Sweden,Vastra Gotaland,Kungalv,1482TB114,Duvesjon,307,47,12.0231833,57.9535456
Sweden,Vastra Gotaland,Kungalv,1482TB115,Tjuvkil,1293,337,11.74658169,57.89580793
Sweden,Vastra Gotaland,Kungalv,1482TB117,odsmal och asebyberg,302,81,11.80565371,57.91983017
Sweden,Vastra Gotaland,Kungalv,1482TB118,Rortangen och odsmals mosse,446,129,11.75615226,57.91541644
Sweden,Vastra Gotaland,Kungalv,1482TB119,Arod och Timmervik,926,275,11.76768457,57.9654484
Sweden,Vastra Gotaland,Kungalv,1482TB123,Lycke och Bremnas*,205,90,11.73255887,57.87402847
Sweden,Vastra Gotaland,Kungalv,1482TB133,Halta och Vavra*,203,62,11.81639619,57.89776562
Sweden,Vastra Gotaland,Kungalv,1482TC106,Kungalv,26960,1539,11.93811181,57.87861626
Sweden,Vastra Gotaland,Lysekil,1484TB101,Brastad,1972,353,11.47178476,58.38415297
Sweden,Vastra Gotaland,Lysekil,1484TB103,Fiskebackskil,248,72,11.45405793,58.24201062
Sweden,Vastra Gotaland,Lysekil,1484TB104,Grundsund,637,142,11.42420748,58.21671676
Sweden,Vastra Gotaland,Lysekil,1484TB116,Rixo och Ryk,236,112,11.45717956,58.36191814
Sweden,Vastra Gotaland,Lysekil,1484TC105,Lysekil,7728,482,11.45208496,58.28168671
Sweden,Vastra Gotaland,Uddevalla,1485TB101,Ammenas,630,149,11.81949187,58.31131674
Sweden,Vastra Gotaland,Uddevalla,1485TB102,Fagerhult,456,110,12.02458637,58.42136437
Sweden,Vastra Gotaland,Uddevalla,1485TB104,Hogstorp,396,63,11.75971549,58.39825182
Sweden,Vastra Gotaland,Uddevalla,1485TB105,Kurverod,1405,67,11.89025659,58.36309756
Sweden,Vastra Gotaland,Uddevalla,1485TB106,Lanesund och overby,643,114,11.70375834,58.34372375
Sweden,Vastra Gotaland,Uddevalla,1485TB107,Ljungskile,4039,402,11.9256647,58.22450301
Sweden,Vastra Gotaland,Uddevalla,1485TB108,"Strandskogen, Restenas och Ulvesund",466,229,11.88083953,58.23392228
Sweden,Vastra Gotaland,Uddevalla,1485TB109,Smedserod,326,31,11.80589117,58.36652005
Sweden,Vastra Gotaland,Uddevalla,1485TB112,Sjoskogen och Strand,476,165,11.84535945,58.27970128
Sweden,Vastra Gotaland,Uddevalla,1485TB113,Kristevik och Sundsandvik,479,175,11.68385825,58.32003557
Sweden,Vastra Gotaland,Uddevalla,1485TB114,Utby,429,79,11.78409885,58.33241194
Sweden,Vastra Gotaland,Uddevalla,1485TB115,Sundsstrand,450,40,11.87713487,58.32035545
Sweden,Vastra Gotaland,Uddevalla,1485TB118,Ljungs Berg*,207,33,11.90565404,58.22994608
Sweden,Vastra Gotaland,Uddevalla,1485TC111,Uddevalla,35916,1985,11.90902705,58.35436675
Sweden,Vastra Gotaland,Stromstad,1486TB101,Kebal,380,211,11.14083955,58.95358773
Sweden,Vastra Gotaland,Stromstad,1486TB102,Skee,782,92,11.26882589,58.92441487
Sweden,Vastra Gotaland,Stromstad,1486TB115,Rosso,205,151,11.18300248,58.8490213
Sweden,Vastra Gotaland,Stromstad,1486TC103,Stromstad,7470,458,11.19649705,58.94649753
Sweden,Vastra Gotaland,Vanersborg,1487TB102,Bralanda,1538,190,12.34945221,58.5638426
Sweden,Vastra Gotaland,Vanersborg,1487TB103,Frandefors,631,104,12.27713644,58.49667785
Sweden,Vastra Gotaland,Vanersborg,1487TB104,Nordkroken,450,72,12.40872132,58.38272869
Sweden,Vastra Gotaland,Vanersborg,1487TB105,Vargon,5003,406,12.40724513,58.35945953
Sweden,Vastra Gotaland,Vanersborg,1487TC106,Vanersborg,24558,1229,12.31680121,58.36188433
Sweden,Vastra Gotaland,Trollhattan,1488TB102,Sjuntorp,2162,285,12.22089295,58.19538422
Sweden,Vastra Gotaland,Trollhattan,1488TB103,Velanda,822,113,12.30790884,58.23124474
Sweden,Vastra Gotaland,Trollhattan,1488TB106,Uppharad,552,76,12.30375674,58.15738508
Sweden,Vastra Gotaland,Trollhattan,1488TB107,Vane-asaka,373,61,12.41720468,58.24765196
Sweden,Vastra Gotaland,Trollhattan,1488TC105,Trollhattan,50502,2619,12.2986815,58.28861472
Sweden,Vastra Gotaland,Alingsas,1489TB102,Langared,281,121,12.52171588,58.04495162
Sweden,Vastra Gotaland,Alingsas,1489TB103,Magra,205,67,12.62321419,58.11211409
Sweden,Vastra Gotaland,Alingsas,1489TB104,Hasteryd och Ryd,236,76,12.49331265,57.86478378
Sweden,Vastra Gotaland,Alingsas,1489TB105,Fargens ostra strand,302,133,12.54215842,57.87502057
Sweden,Vastra Gotaland,Alingsas,1489TB107,Grafsnas,399,93,12.48725662,58.07952532
Sweden,Vastra Gotaland,Alingsas,1489TB108,Hjalmared,330,50,12.53933605,57.89294965
Sweden,Vastra Gotaland,Alingsas,1489TB109,Ingared,2414,327,12.4616317,57.85645294
Sweden,Vastra Gotaland,Alingsas,1489TB111,Sollebrunn,1523,195,12.53147506,58.12270661
Sweden,Vastra Gotaland,Alingsas,1489TB112,Stora Mellby,364,73,12.58076566,58.14231071
Sweden,Vastra Gotaland,Alingsas,1489TB113,Vasterbodarna,1374,316,12.46957325,57.88473396
Sweden,Vastra Gotaland,Alingsas,1489TC106,Alingsas,27433,1419,12.52751539,57.92972036
Sweden,Vastra Gotaland,Boras,1490TB101,Bosnas,468,100,12.85652483,57.67533719
Sweden,Vastra Gotaland,Boras,1490TB102,Aplared,432,64,13.07138418,57.64948812
Sweden,Vastra Gotaland,Boras,1490TB103,Borgstena,423,109,13.01503046,57.8842632
Sweden,Vastra Gotaland,Boras,1490TB105,Bredared,379,86,12.88866109,57.80411584
Sweden,Vastra Gotaland,Boras,1490TB106,Dalsjofors,3892,369,13.10851365,57.71915687
Sweden,Vastra Gotaland,Boras,1490TB107,Dannike,444,77,13.22673665,57.68703004
Sweden,Vastra Gotaland,Boras,1490TB108,Fristad,5834,765,13.01023259,57.81376765
Sweden,Vastra Gotaland,Boras,1490TB109,Frufallan,1305,201,12.96732579,57.76751854
Sweden,Vastra Gotaland,Boras,1490TB110,Ganghester och Malsryd,2511,281,13.0238268,57.69001876
Sweden,Vastra Gotaland,Boras,1490TB111,Hedared,349,82,12.74921965,57.80806269
Sweden,Vastra Gotaland,Boras,1490TB112,Kinnarumma,381,73,12.87699045,57.59919908
Sweden,Vastra Gotaland,Boras,1490TB114,Rydboholm,985,116,12.88393488,57.65553885
Sweden,Vastra Gotaland,Boras,1490TB115,Rangedala,421,102,13.12980182,57.79380472
Sweden,Vastra Gotaland,Boras,1490TB116,Sjomarken och Viared*,3830,802,12.82880353,57.70255097
Sweden,Vastra Gotaland,Boras,1490TB117,Sandhult,586,67,12.82106791,57.77217058
Sweden,Vastra Gotaland,Boras,1490TB120,Viskafors,3684,403,12.82959289,57.62242433
Sweden,Vastra Gotaland,Boras,1490TB121,aspered,314,63,13.18091417,57.75586494
Sweden,Vastra Gotaland,Boras,1490TB135,Funningen,213,72,12.88464713,57.68839119
Sweden,Vastra Gotaland,Boras,1490TB158,Sandared,3398,287,12.78580837,57.71318597
Sweden,Vastra Gotaland,Boras,1490TC104,Boras,74042,2946,12.94502591,57.72825905
Sweden,Vastra Gotaland,Ulricehamn,1491TB101,Blidsberg,561,111,13.49354696,57.92786409
Sweden,Vastra Gotaland,Ulricehamn,1491TB102,Dalum,692,78,13.46496431,57.90178325
Sweden,Vastra Gotaland,Ulricehamn,1491TB103,Gallstad,597,94,13.42504326,57.66929073
Sweden,Vastra Gotaland,Ulricehamn,1491TB104,Hulu,249,63,13.29926776,57.69904177
Sweden,Vastra Gotaland,Ulricehamn,1491TB105,Hokerum,650,86,13.28264544,57.84127547
Sweden,Vastra Gotaland,Ulricehamn,1491TB106,Marback,510,70,13.42284937,57.73984523
Sweden,Vastra Gotaland,Ulricehamn,1491TB107,Nitta,361,51,13.18686588,57.8278529
Sweden,Vastra Gotaland,Ulricehamn,1491TB108,Rannavag,336,52,13.46753679,57.67764582
Sweden,Vastra Gotaland,Ulricehamn,1491TB109,Timmele,772,139,13.42854968,57.8564155
Sweden,Vastra Gotaland,Ulricehamn,1491TB110,Tradet,279,67,13.53666179,57.98498191
Sweden,Vastra Gotaland,Ulricehamn,1491TB112,Vegby,597,97,13.3709049,57.67626077
Sweden,Vastra Gotaland,Ulricehamn,1491TC111,Ulricehamn,11410,771,13.41934745,57.7881574
Sweden,Vastra Gotaland,amal,1492TB101,Fengersfors,303,78,12.46575201,58.99537746
Sweden,Vastra Gotaland,amal,1492TB102,Tosse,327,60,12.64352711,58.97282218
Sweden,Vastra Gotaland,amal,1492TC103,amal,9299,777,12.69634154,59.05158537
Sweden,Vastra Gotaland,Mariestad,1493TB101,Lugnas,608,110,13.69946482,58.65080868
Sweden,Vastra Gotaland,Mariestad,1493TB102,Lyrestad,489,70,14.05703939,58.80270291
Sweden,Vastra Gotaland,Mariestad,1493TB104,Sjotorp,411,93,13.97914778,58.83728606
Sweden,Vastra Gotaland,Mariestad,1493TB105,Ullervad,877,124,13.85027082,58.66920904
Sweden,Vastra Gotaland,Mariestad,1493TC103,Mariestad,16632,1200,13.83007048,58.70275786
Sweden,Vastra Gotaland,Lidkoping,1494TB101,Lidkoping norra,4370,443,13.12443186,58.5336373
Sweden,Vastra Gotaland,Lidkoping,1494TB102,Filsback,667,105,13.2496094,58.48819075
Sweden,Vastra Gotaland,Lidkoping,1494TB103,Jarpas,790,107,12.97441914,58.38011806
Sweden,Vastra Gotaland,Lidkoping,1494TB106,Saleby,224,49,13.14833902,58.37749241
Sweden,Vastra Gotaland,Lidkoping,1494TB109,Vinninga,1070,120,13.26266772,58.45276524
Sweden,Vastra Gotaland,Lidkoping,1494TB110,orslosa,321,60,13.00495121,58.50890223
Sweden,Vastra Gotaland,Lidkoping,1494TB127,Mellby,210,62,13.02174448,58.45207075
Sweden,Vastra Gotaland,Lidkoping,1494TC104,Lidkoping,23656,1307,13.14637378,58.49581987
Sweden,Vastra Gotaland,Skara,1495TB101,Ardala,689,65,13.33750056,58.36135188
Sweden,Vastra Gotaland,Skara,1495TB102,Axvall,1130,116,13.57530226,58.38593968
Sweden,Vastra Gotaland,Skara,1495TB103,Eggby,222,47,13.64465708,58.43485597
Sweden,Vastra Gotaland,Skara,1495TB105,Varnhem,667,71,13.65079053,58.38571194
Sweden,Vastra Gotaland,Skara,1495TC104,Skara,11549,829,13.43475893,58.38246627
Sweden,Vastra Gotaland,Skovde,1496TB101,Igelstorp,666,77,13.97581581,58.39922429
Sweden,Vastra Gotaland,Skovde,1496TB102,Lerdala,540,141,13.71432928,58.47837355
Sweden,Vastra Gotaland,Skovde,1496TB103,Skultorp,3875,309,13.83366822,58.34130186
Sweden,Vastra Gotaland,Skovde,1496TB105,Stopen,1452,115,13.86736242,58.48055712
Sweden,Vastra Gotaland,Skovde,1496TB106,Tidan,986,144,14.00733819,58.56770471
Sweden,Vastra Gotaland,Skovde,1496TB107,Timmersdala,943,120,13.76178323,58.52451194
Sweden,Vastra Gotaland,Skovde,1496TB108,Ulvaker,262,43,13.92805636,58.47482231
Sweden,Vastra Gotaland,Skovde,1496TB109,Varing,651,125,13.97122429,58.50266357
Sweden,Vastra Gotaland,Skovde,1496TB110,Varsas,573,77,14.04687669,58.34767345
Sweden,Vastra Gotaland,Skovde,1496TC104,Skovde,39580,2325,13.86160407,58.39843244
Sweden,Vastra Gotaland,Hjo,1497TB103,Korsberga,210,54,14.09874295,58.30278081
Sweden,Vastra Gotaland,Hjo,1497TC102,Hjo,6357,509,14.27617371,58.30297599
Sweden,Vastra Gotaland,Tidaholm,1498TB101,Ekedalen,483,72,13.84176955,58.20010583
Sweden,Vastra Gotaland,Tidaholm,1498TB103,Madangsholm,397,64,13.92418,58.13985233
Sweden,Vastra Gotaland,Tidaholm,1498TC104,Tidaholm,8146,625,13.95869502,58.1788621
Sweden,Vastra Gotaland,Falkoping,1499TB102,Floby,1593,222,13.34008874,58.13876048
Sweden,Vastra Gotaland,Falkoping,1499TB103,Gudhem,434,42,13.56742973,58.22707879
Sweden,Vastra Gotaland,Falkoping,1499TB104,Kinnarp,963,147,13.52118862,58.07696566
Sweden,Vastra Gotaland,Falkoping,1499TB105,Kattilstorp,238,53,13.7116459,58.04199899
Sweden,Vastra Gotaland,Falkoping,1499TB106,Odensberg,291,44,13.44239984,58.15419942
Sweden,Vastra Gotaland,Falkoping,1499TB107,Stenstorp,1794,177,13.71794748,58.27286099
Sweden,Vastra Gotaland,Falkoping,1499TB108,Torbjorntorp,457,91,13.59462922,58.21011574
Sweden,Vastra Gotaland,Falkoping,1499TB109,Vartofta,532,71,13.63100072,58.09602413
Sweden,Vastra Gotaland,Falkoping,1499TB110,asarp,607,104,13.56389198,58.02340799
Sweden,Vastra Gotaland,Falkoping,1499TC101,Falkoping,17939,946,13.55521879,58.16986355
Sweden,Varmland,Kil,1715TB101,Fageras,455,72,13.22534903,59.51946504
Sweden,Varmland,Kil,1715TB103,Hogboda,267,71,13.05662903,59.55934058
Sweden,Varmland,Kil,1715TB104,ostra Stenasen,471,27,13.34325861,59.49664185
Sweden,Varmland,Kil,1715TC102,Kil,7836,830,13.29619069,59.52097537
Sweden,Varmland,Eda,1730TB102,Eda Glasbruk,226,99,12.26905795,59.91763613
Sweden,Varmland,Eda,1730TB103,Koppom,683,279,12.15620958,59.70124851
Sweden,Varmland,Eda,1730TB104,amotfors,1366,210,12.36566526,59.76431347
Sweden,Varmland,Eda,1730TC101,Charlottenberg,2523,309,12.30451037,59.88249366
Sweden,Varmland,Torsby,1737TB104,Oleby,353,126,13.04162494,60.13335938
Sweden,Varmland,Torsby,1737TB105,Stollet,221,76,13.27119103,60.40946141
Sweden,Varmland,Torsby,1737TB106,Syssleback,428,176,12.87722943,60.72354133
Sweden,Varmland,Torsby,1737TC107,Torsby,4440,725,13.01325596,60.13646236
Sweden,Varmland,Storfors,1760TB101,Kyrksten,263,32,14.39193305,59.43731959
Sweden,Varmland,Storfors,1760TC102,Storfors,2066,294,14.27494359,59.53743893
Sweden,Varmland,Hammaro,1761TB101,Rud,691,211,13.58620917,59.30949142
Sweden,Varmland,Hammaro,1761TB103,Tye,335,102,13.56056255,59.34766778
Sweden,Varmland,Hammaro,1761TB104,Vidoasen,290,26,13.45395317,59.34262704
Sweden,Varmland,Hammaro,1761TC102,Skoghall,14489,1262,13.49846187,59.33199612
Sweden,Varmland,Munkfors,1762TC101,Munkfors,2916,623,13.5406023,59.83267072
Sweden,Varmland,Forshaga,1763TB101,Deje,2705,317,13.47721548,59.60483559
Sweden,Varmland,Forshaga,1763TB102,Dyvelsten,251,47,13.43781769,59.51465235
Sweden,Varmland,Forshaga,1763TC103,Forshaga,6448,549,13.48496727,59.53063692
Sweden,Varmland,Grums,1764TB103,Segmon,427,85,13.04013826,59.27376332
Sweden,Varmland,Grums,1764TB104,Slottsbron,1074,142,13.10332929,59.32170666
Sweden,Varmland,Grums,1764TC102,Grums,5037,524,13.1094506,59.35313205
Sweden,Varmland,arjang,1765TB102,Tocksfors,1284,245,11.84088377,59.50766623
Sweden,Varmland,arjang,1765TC103,arjang,3417,465,12.13432081,59.38382556
Sweden,Varmland,Sunne,1766TB101,Lysvik,331,90,13.13436575,60.01620634
Sweden,Varmland,Sunne,1766TB102,Rottneros,400,135,13.11010295,59.79497377
Sweden,Varmland,Sunne,1766TB104,Uddheden,286,77,12.91028349,59.9461964
Sweden,Varmland,Sunne,1766TB105,Vastra amtervik,375,117,13.14407661,59.72522015
Sweden,Varmland,Sunne,1766TC103,Sunne,5113,543,13.14271947,59.84003045
Sweden,Varmland,Karlstad,1780TB101,Alster,791,143,13.62377225,59.39886917
Sweden,Varmland,Karlstad,1780TB104,Edsvalla,724,91,13.20867421,59.43529034
Sweden,Varmland,Karlstad,1780TB105,Edsvalla ovre bruket,245,32,13.22056541,59.4459082
Sweden,Varmland,Karlstad,1780TB107,Molkom,1908,276,13.71825277,59.60364456
Sweden,Varmland,Karlstad,1780TB108,Norsbron,205,52,13.22684685,59.39944355
Sweden,Varmland,Karlstad,1780TB109,alvaker och Ratorp,3267,126,13.4858921,59.41059477
Sweden,Varmland,Karlstad,1780TB110,Skattkarr,1961,171,13.66930182,59.41226076
Sweden,Varmland,Karlstad,1780TB111,Skare,5441,418,13.43286652,59.43748511
Sweden,Varmland,Karlstad,1780TB112,Vallargardet,591,127,13.56311286,59.46910546
Sweden,Varmland,Karlstad,1780TB113,Valberg,2812,308,13.18718207,59.38974042
Sweden,Varmland,Karlstad,1780TB114,Vase,539,71,13.85292605,59.38225076
Sweden,Varmland,Karlstad,1780TC106,Karlstad,67122,3043,13.50581289,59.40457792
Sweden,Varmland,Kristinehamn,1781TB101,Bjorneborg,1101,146,14.24756403,59.24068941
Sweden,Varmland,Kristinehamn,1781TB102,Backhammar,312,81,14.18723403,59.15940845
Sweden,Varmland,Kristinehamn,1781TB105,olme,205,40,14.01121468,59.36302918
Sweden,Varmland,Kristinehamn,1781TC103,Kristinehamn,18597,1429,14.10501343,59.30570185
Sweden,Varmland,Filipstad,1782TB102,Lesjofors,736,178,14.18334502,59.97624009
Sweden,Varmland,Filipstad,1782TB104,Nykroppa,725,193,14.30497345,59.62091414
Sweden,Varmland,Filipstad,1782TB105,Persberg,200,45,14.25162883,59.75209631
Sweden,Varmland,Filipstad,1782TC101,Filipstad,6248,597,14.16113583,59.70604705
Sweden,Varmland,Hagfors,1783TB101,Bergsang,201,76,13.56887961,60.11262162
Sweden,Varmland,Hagfors,1783TB103,Geijersholm,203,31,13.72676933,60.06603532
Sweden,Varmland,Hagfors,1783TB105,Eksharad,949,160,13.49308625,60.17384419
Sweden,Varmland,Hagfors,1783TB107,Rada,438,104,13.593709,60.00222449
Sweden,Varmland,Hagfors,1783TB108,Sunnemo,289,106,13.70346267,59.89109255
Sweden,Varmland,Hagfors,1783TB109,Uddeholm,592,145,13.62008814,60.02322049
Sweden,Varmland,Hagfors,1783TC104,Hagfors,4736,634,13.69361172,60.03271377
Sweden,Varmland,Arvika,1784TB102,Edane,671,214,12.81851659,59.62871988
Sweden,Varmland,Arvika,1784TB104,Gunnarskog,264,74,12.56386487,59.81514962
Sweden,Varmland,Arvika,1784TB105,Jossefors,715,127,12.50572776,59.67274989
Sweden,Varmland,Arvika,1784TB106,Klassbol,309,99,12.74458809,59.53634509
Sweden,Varmland,Arvika,1784TB108,Sulvik,376,125,12.39456211,59.68166043
Sweden,Varmland,Arvika,1784TC101,Arvika,14383,1183,12.59903287,59.65893407
Sweden,Varmland,Saffle,1785TB102,Svanskog,472,136,12.55240821,59.17630224
Sweden,Varmland,Saffle,1785TB104,Varmlandsbro,285,22,13.027518,59.19233515
Sweden,Varmland,Saffle,1785TC103,Saffle,9241,821,12.91692392,59.13227893
Sweden,orebro,Lekeberg,1814TB102,Gropen,283,114,14.82625128,59.15499237
Sweden,orebro,Lekeberg,1814TB104,Mullhyttan,533,174,14.6785706,59.16031774
Sweden,orebro,Lekeberg,1814TB105,Vintrosa,2994,468,14.90400665,59.24674157
Sweden,orebro,Lekeberg,1814TC101,Fjugesta,2422,233,14.87168869,59.17573564
Sweden,orebro,Laxa,1860TB101,Finnerodja,523,110,14.4369175,58.92690898
Sweden,orebro,Laxa,1860TB102,Hasselfors,395,94,14.65301865,59.08921543
Sweden,orebro,Laxa,1860TC103,Laxa,3203,432,14.62147476,58.98189532
Sweden,orebro,Hallsberg,1861TB102,Hjortkvarn,239,90,15.43597163,58.89724536
Sweden,orebro,Hallsberg,1861TB103,Palsboda,1643,158,15.34043996,59.06503925
Sweden,orebro,Hallsberg,1861TB104,Skollersta,1105,179,15.33745428,59.13693694
Sweden,orebro,Hallsberg,1861TB105,Vretstorp,898,157,14.86655688,59.02398379
Sweden,orebro,Hallsberg,1861TB106,ostansjo,833,148,14.97728424,59.04129199
Sweden,orebro,Hallsberg,1861TC101,Hallsberg,8525,1007,15.06588513,59.07406825
Sweden,orebro,Degerfors,1862TB102,Svarta,468,89,14.51672849,59.12895704
Sweden,orebro,Degerfors,1862TC101,Degerfors,7281,735,14.42739425,59.23836044
Sweden,orebro,Hallefors,1863TB101,Grythyttan,805,140,14.53378246,59.70758873
Sweden,orebro,Hallefors,1863TC103,Hallefors,4459,520,14.51671125,59.78297189
Sweden,orebro,Ljusnarsberg,1864TB104,Stalldalen,460,178,14.94101444,59.93781734
Sweden,orebro,Ljusnarsberg,1864TC102,Kopparberg,2900,514,14.98382113,59.86698129
Sweden,orebro,orebro,1880TB101,Askersby,250,60,15.47244224,59.14961445
Sweden,orebro,orebro,1880TB103,Ervalla,204,56,15.24607804,59.43910659
Sweden,orebro,orebro,1880TB104,Ekeby-Almby,2148,203,15.33494988,59.26198088
Sweden,orebro,orebro,1880TB105,Garphyttan,1550,156,14.93525098,59.30388361
Sweden,orebro,orebro,1880TB106,Glanshammar,793,121,15.40396749,59.31609746
Sweden,orebro,orebro,1880TB107,Hampetorp,316,133,15.66656035,59.13970703
Sweden,orebro,orebro,1880TB108,Hovsta,2782,147,15.22546052,59.34579164
Sweden,orebro,orebro,1880TB109,Kilsmo,230,32,15.54207,59.06833016
Sweden,orebro,orebro,1880TB110,Latorpsbruk,786,127,14.98304907,59.27229451
Sweden,orebro,orebro,1880TB112,Norra Bro,941,157,15.247378,59.21806282
Sweden,orebro,orebro,1880TB114,Odensbacken,1323,159,15.52899273,59.16423119
Sweden,orebro,orebro,1880TB115,Stora Mellosa,796,106,15.5009249,59.21056898
Sweden,orebro,orebro,1880TB116,olmbrotorp,521,63,15.24431809,59.39364964
Sweden,orebro,orebro,1880TB133,Sjoboviken,200,38,15.56447864,59.32473168
Sweden,orebro,orebro,1880TC117,orebro,126604,5502,15.19143147,59.26088526
Sweden,orebro,Kumla,1881TB101,Ekeby,812,229,15.25605423,59.16916957
Sweden,orebro,Kumla,1881TB106,abytorp,833,143,15.05049154,59.12564429
Sweden,orebro,Kumla,1881TC103,Kumla,17264,1144,15.13793655,59.12703479
Sweden,orebro,Askersund,1882TB102,Hammar,267,61,14.96332102,58.81458545
Sweden,orebro,Askersund,1882TB103,Olshammar,238,96,14.79694023,58.7552319
Sweden,orebro,Askersund,1882TB105,Sanna,246,106,14.96981199,58.79098733
Sweden,orebro,Askersund,1882TB106,Zinkgruvan,353,170,15.08709786,58.8142254
Sweden,orebro,Askersund,1882TB107,ammeberg,459,206,14.99886262,58.86539804
Sweden,orebro,Askersund,1882TB108,asbro,1465,303,15.05180085,58.99302436
Sweden,orebro,Askersund,1882TC101,Askersund,4195,391,14.92036135,58.88674068
Sweden,orebro,Karlskoga,1883TB102,Valasen och Labbsand,354,143,14.57619166,59.30524548
Sweden,orebro,Karlskoga,1883TC101,Karlskoga,27360,2026,14.52733618,59.33517585
Sweden,orebro,Nora,1884TB101,Gyttorp,704,128,14.97069072,59.50812716
Sweden,orebro,Nora,1884TB104,Striberg,299,66,14.93261265,59.54528052
Sweden,orebro,Nora,1884TB105,as,475,61,14.97266531,59.52976732
Sweden,orebro,Nora,1884TC102,Nora,6653,606,15.02989943,59.51320626
Sweden,orebro,Lindesberg,1885TB101,Fellingsbro,1432,223,15.58250158,59.43837175
Sweden,orebro,Lindesberg,1885TB102,Frovi,2559,253,15.36541417,59.46839392
Sweden,orebro,Lindesberg,1885TB103,Gusselby,272,81,15.22118518,59.64334628
Sweden,orebro,Lindesberg,1885TB105,Ramsberg,202,114,15.29262835,59.77321016
Sweden,orebro,Lindesberg,1885TB106,Rockhammar,270,77,15.44607083,59.52516216
Sweden,orebro,Lindesberg,1885TB107,Stora,1929,476,15.0994795,59.70152191
Sweden,orebro,Lindesberg,1885TB108,Strassa,262,54,15.19776109,59.73922156
Sweden,orebro,Lindesberg,1885TB109,Vedevag,672,135,15.29527709,59.52719602
Sweden,orebro,Lindesberg,1885TC104,Lindesberg,9745,821,15.19317699,59.59039373
Sweden,Vastmanland,Skinnskatteberg,1904TB101,Riddarhyttan,296,79,15.54442647,59.80765414
Sweden,Vastmanland,Skinnskatteberg,1904TC102,Skinnskatteberg,2258,268,15.69366744,59.82493171
Sweden,Vastmanland,Surahammar,1907TB101,Ramnas,1216,117,16.20515824,59.76939593
Sweden,Vastmanland,Surahammar,1907TB103,Virsbo,1319,123,16.04398477,59.8696592
Sweden,Vastmanland,Surahammar,1907TC102,Surahammar,6421,514,16.22311816,59.70549077
Sweden,Vastmanland,Kungsor,1960TB102,Valskog,695,77,15.9447471,59.44122845
Sweden,Vastmanland,Kungsor,1960TC101,Kungsor,6197,511,16.10870453,59.4216787
Sweden,Vastmanland,Hallstahammar,1961TB102,Kolback,2062,216,16.22937024,59.56405757
Sweden,Vastmanland,Hallstahammar,1961TB103,Stromsholm,701,126,16.23732016,59.52694399
Sweden,Vastmanland,Hallstahammar,1961TB104,Sorstafors,277,39,16.20890862,59.58285383
Sweden,Vastmanland,Hallstahammar,1961TB110,Sodra Hallstahammar,1035,120,16.21394877,59.602927
Sweden,Vastmanland,Hallstahammar,1961TB111,Vastra Hallstahammar,493,63,16.20317517,59.61874163
Sweden,Vastmanland,Hallstahammar,1961TC101,Hallstahammar,9898,619,16.23546444,59.614866
Sweden,Vastmanland,Norberg,1962TC101,Norberg,4520,701,15.94738081,60.08256093
Sweden,Vastmanland,Vasteras,1980TB101,Kvicksund,2253,480,16.32505428,59.46410805
Sweden,Vastmanland,Vasteras,1980TB102,Barkaro,1549,116,16.50090233,59.55398972
Sweden,Vastmanland,Vasteras,1980TB103,Dingtuna,1024,106,16.38867735,59.57278847
Sweden,Vastmanland,Vasteras,1980TB104,Enhagen-Ekbacken,1089,75,16.53017327,59.5651466
Sweden,Vastmanland,Vasteras,1980TB106,Harkie,317,120,16.71392938,59.52930668
Sweden,Vastmanland,Vasteras,1980TB107,Lycksta,270,35,16.55621645,59.69069822
Sweden,Vastmanland,Vasteras,1980TB108,Karsta och Bredsdal,258,30,16.83968204,59.67737541
Sweden,Vastmanland,Vasteras,1980TB109,Malmen,1110,102,16.67332255,59.54842
Sweden,Vastmanland,Vasteras,1980TB110,Munga,313,101,16.52161765,59.74445028
Sweden,Vastmanland,Vasteras,1980TB111,Skultuna,3403,204,16.43308818,59.71804856
